,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
5941,5823,2015,92364,Nipton,11,"631,356",57396.0
5899,5141,2015,93455,Santa Maria,"19,371","1,308,821,409",67566.02
5942,5803,2015,91325,Northridge,"15,477","1,001,717,407",64722.97
5943,6175,2015,90712,Lakewood,"15,393","1,052,028,177",68344.58
5898,5002,2015,94585,SuiSun City,"13,279","712,200,709",53633.61
5944,5195,2015,94901,San Rafael,"20,064","2,420,901,271",120658.95
5946,5309,2015,94121,San Francisco,"23,642","2,924,899,604",123716.25
5931,6513,2015,93625,Fowler,"3,252","150,456,915",46265.96
5947,5862,2015,94041,Mountain View,"7,889","1,378,189,864",174697.66
5897,6215,2015,91944,La Mesa,490,"37,669,241",76876.0
5948,5647,2015,92571,Perris,"20,879","803,334,723",38475.73
5949,6407,2015,91740,Glendora,"12,239","708,576,337",57894.95
5950,6148,2015,95648,Lincoln,"23,469","1,702,127,609",72526.64
5951,5515,2015,94571,Rio Vista,"4,546","255,755,442",56259.45
5952,5322,2015,94147,San Francisco,326,"77,342,441",237246.75
5953,5410,2015,92406,San Bernardino,354,"14,502,507",40967.53
5954,6043,2015,90043,Los Angeles,"20,415","942,746,820",46179.12
5955,5327,2015,94107,San Francisco,"16,732","3,130,422,716",187091.96
5956,6000,2015,95458,Lucerne,837,"29,070,117",34731.32
5957,6116,2015,90807,Long Beach,"16,353","1,252,717,740",76604.77
5958,5721,2015,93034,Oxnard,614,"19,713,642",32106.91
5959,5063,2015,93464,Solvang,483,"47,612,951",98577.54
5932,5427,2015,92275,Salton City,481,"15,395,022",32006.28
5900,6099,2015,90087,Los Angeles,71,"2,964,960",41760.0
5961,4929,2015,95378,Tracy,524,"31,584,404",60275.58
5922,5932,2015,96063,Mineral,66,"3,512,871",53225.32
5914,5438,2015,95838,Sacramento,"14,184","476,472,996",33592.29
5915,6460,2015,93720,Fresno,"20,885","1,679,589,709",80420.86
5916,5554,2015,96001,Redding,"13,335","799,966,944",59990.02
5913,5818,2015,95660,North Highlands,"12,641","415,646,096",32880.79
5912,5208,2015,94403,San Mateo,"22,168","3,564,300,995",160785.86
5917,5662,2015,91102,Pasadena,335,"28,810,222",86000.66
5918,5951,2015,94026,Menlo Park,714,"133,542,089",187033.74
5919,6067,2015,90042,Los Angeles,"27,173","1,265,714,619",46579.86
5911,5405,2015,92673,San Clemente,"13,250","1,946,704,758",146921.11
5910,5102,2015,95472,Sebastopol,"13,278","1,182,713,324",89073.15
5920,6183,2015,93240,LakeIsaBella,"1,957","76,905,914",39297.86
5921,5295,2015,94102,San Francisco,"15,165","1,354,498,222",89317.39
5909,5702,2015,92211,Palm Desert,"11,731","789,315,730",67284.61
5541,5029,2015,94970,Stinson Beach,338,"43,096,800",127505.33
5923,6363,2015,96039,Happy Camp,359,"12,538,372",34925.83
5901,5689,2015,94304,Palo Alto,"1,952","1,300,502,408",666240.99
5924,5455,2015,95826,Sacramento,"17,026","892,977,855",52447.89
5908,5257,2015,95156,San Jose,475,"28,211,120",59391.83
5925,5968,2015,94553,Martinez,"24,508","1,975,954,108",80624.86
5907,5530,2015,93261,Richgrove,"1,157","33,666,115",29097.77
5906,5163,2015,93120,Santa Barbara,373,"24,517,795",65731.35
5905,6138,2015,93544,Llano,392,"18,486,747",47160.07
5926,6084,2015,90033,Los Angeles,"17,097","494,086,442",28899.01
5904,5835,2015,92660,Newport Beach,"18,144","4,316,054,249",237877.77
5927,5571,2015,95741,Rancho Cordova,648,"113,440,660",175062.75
5928,6412,2015,91201,Glendale,"10,249","582,551,586",56839.85
5903,5983,2015,95459,ManChester,212,"10,557,798",49800.93
5929,5923,2015,92691,Mission Viejo,"23,872","1,825,126,329",76454.69
5902,4899,2015,92277,Twentynine Palms,"6,533","232,347,557",35565.22
5930,6064,2015,90027,Los Angeles,"23,954","1,998,024,297",83410.88
5960,6380,2015,95950,Grimes,202,"9,483,520",46948.12
5896,5134,2015,90411,Santa Monica,319,"230,076,893",721244.18
5855,6146,2015,93247,Lindsay,"6,160","198,735,622",32262.28
5865,6028,2015,90053,Los Angeles,133,"13,040,585",98049.51
5976,5077,2015,92676,Silverado,986,"97,864,891",99254.45
5977,5586,2015,93260,Posey,75,"3,721,142",49615.23
5978,5193,2015,94903,San Rafael,"14,837","1,641,615,340",110643.35
5873,5070,2015,95977,Smartville,623,"29,940,628",48058.79
5979,4914,2015,91042,Tujunga,"12,450","680,122,667",54628.33
5872,5881,2015,95038,Morgan Hill,"1,050","70,081,773",66744.55
5871,5354,2015,92165,San Diego,238,"7,544,845",31701.03
5870,5947,2015,95348,Merecd,"10,886","469,757,473",43152.44
5980,5341,2015,92108,San Diego,"11,624","699,875,251",60209.5
5869,5957,2015,95956,Meadow Valley,154,"8,273,385",53723.28
5868,6089,2015,90026,Los Angeles,"31,662","1,551,808,714",49011.71
5867,6449,2015,92837,Fullerton,195,"6,722,657",34475.16
5866,5551,2015,96049,Redding,"1,128","134,202,887",118974.19
5981,6271,2015,92602,Irvine,"10,631","1,221,259,318",114877.18
5864,6128,2015,90717,Lomita,"10,491","593,757,402",56596.84
5875,5618,2015,94565,Pittsburg,"40,487","1,960,063,803",48412.18
5982,5046,2015,91031,South Pasadena,589,"54,047,349",91761.2
5863,6163,2015,95330,Lathrop,"9,170","502,610,580",54810.31
5862,6279,2015,92616,Irvine,314,"26,759,891",85222.58
5861,6353,2015,94540,Hayward,407,"23,278,266",57194.76
5860,6436,2015,92840,Garden Grove,"24,620","1,042,403,415",42339.7
5983,5272,2015,95155,San Jose,218,"44,365,737",203512.56
5984,5630,2015,95587,Piercy,56,"1,757,910",31391.25
5859,6427,2015,96035,Gerber,"1,106","39,768,160",35956.75
5985,5498,2015,92502,Riverside,347,"29,068,339",83770.43
5986,5481,2015,96084,Round Mountain,167,"8,229,496",49278.42
5858,5635,2015,90661,Pico Rivera,60,"6,564,065",109401.08
5857,6348,2015,94545,Hayward,"15,823","958,128,996",60552.93
5987,6051,2015,90083,Los Angeles,176,"9,888,090",56182.33
5856,6194,2015,92677,Laguna Niguel,"31,885","3,870,688,395",121395.28
5975,5470,2015,95811,Sacramento,"3,857","1,208,484,286",313322.35
5876,4910,2015,96134,TuleLake,831,"36,157,823",43511.22
5895,5240,2015,95148,San Jose,"22,272","1,769,184,819",79435.38
5968,5753,2015,92259,Ocotillo,101,"4,021,939",39821.18
5894,5025,2015,95203,Stockton,"5,433","203,342,305",37427.26
5893,4970,2015,91980,Tecate,877,"23,268,684",26532.14
5892,6331,2015,95467,Hidden Valley Lake,"2,143","131,102,745",61177.2
5891,6230,2015,91011,La Canada Flintridge,"9,751","2,822,710,701",289479.1
5962,4931,2015,92679,Trabuco Canyon,"14,798","2,761,581,729",186618.58
5963,6170,2015,93536,Lancaster,"26,854","1,688,007,166",62858.69
5964,5045,2015,94080,South San Francisco,"34,380","2,529,927,250",73587.18
5890,5031,2015,95374,Stevinson,685,"28,269,405",41269.2
5965,5161,2015,93110,Santa Barbara,"7,841","813,005,957",103686.51
5889,6422,2015,95232,Glencoe,132,"5,713,293",43282.52
5888,6290,2015,90301,Inglewood,"16,147","544,181,475",33701.71
5887,5502,2015,92521,Riverside,15,"518,686",34579.07
5966,6445,2015,92836,Fullerton,221,"9,772,657",44220.17
5967,4942,2015,90506,Torrance,12,"562,644",46887.0
5886,5400,2015,92195,San Diego,375,"16,929,584",45145.56
5877,5026,2015,95207,Stockton,"19,022","845,652,235",44456.54
5969,5058,2015,95370,Sonora,"11,464","621,817,182",54240.86
5970,5642,2015,94953,Petaluma,543,"51,009,732",93940.57
5885,5268,2015,95113,San Jose,"1,556","175,167,600",112575.58
5971,5176,2015,93101,Santa Barbara,"15,348","983,336,352",64069.35
5884,5676,2015,91116,Pasadena,180,"31,033,545",172408.58
5883,4938,2015,90509,Torrance,10,"734,053",73405.3
5882,6143,2015,93543,Littlerock,"4,826","189,746,349",39317.52
5881,6496,2015,93791,Fresno,30,"3,016,810",100560.33
5972,4961,2015,92591,Temecula,"17,051","1,124,952,772",65975.77
5880,6326,2015,95023,Hollister,"22,283","1,418,774,627",63670.72
5879,5466,2015,95825,Sacramento,"14,493","602,904,645",41599.71
5973,6198,2015,92652,Laguna Beach,740,"79,661,197",107650.27
5974,6492,2015,93721,Fresno,"1,399","57,910,088",41393.92
5878,5899,2015,93942,Monterey,939,"63,340,823",67455.62
6046,6268,2015,92623,Irvine,754,"123,648,482",163990.03
5874,5808,2015,91609,North Hollywood,108,"4,148,758",38414.43
5777,5490,2015,94927,Rohnert Park,452,"21,682,155",47969.37
5659,5089,2015,95681,Sheridan,545,"24,980,029",45834.92
5651,6399,2015,93116,Goleta,447,"22,629,887",50626.15
5652,5717,2015,93032,Oxnard,407,"16,651,342",40912.39
5653,5458,2015,95820,Sacramento,"14,185","570,256,439",40201.37
5654,5289,2015,94111,San Francisco,"2,944","2,813,766,696",955763.14
5655,6384,2015,95947,Greenville,664,"26,774,732",40323.39
5656,5194,2015,94913,San Rafael,173,"12,731,706",73593.68
5657,4967,2015,93581,Tehachapi,783,"46,930,638",59936.96
5658,5321,2015,94158,San Francisco,"3,996","684,577,635",171315.72
5660,5304,2015,94120,San Francisco,51,"25,459,937",499214.45
5649,5495,2015,95676,Robbins,195,"10,164,898",52127.68
5661,5590,2015,93258,Porterville,"2,183","70,427,867",32261.96
5662,5527,2015,94801,Richmond,"12,515","577,637,666",46155.63
5663,5326,2015,94177,San Francisco,14,"1,224,080",87434.29
5664,5172,2015,93103,Santa Barbara,"9,254","635,473,051",68670.09
5665,5685,2015,92060,Palomar Mountain,146,"8,837,526",60531.0
5666,4918,2015,93592,Trona,60,"2,948,897",49148.28
5667,6516,2015,95540,Fortuna,"5,335","278,091,039",52125.78
5668,6267,2015,92697,Irvine,49,"2,842,787",58016.06
5650,5057,2015,95073,Soquel,"5,664","517,603,636",91384.82
5648,6114,2015,90806,Long Beach,"17,909","715,816,068",39969.63
5713,5924,2015,92692,Mission Viejo,"23,421","2,508,537,032",107106.32
5637,6477,2015,93716,Fresno,27,"1,919,403",71089.0
5629,5722,2015,95965,Oroville,"6,696","247,087,655",36900.78
5630,6240,2015,93633,Kings Canyon National Pk,35,"1,312,449",37498.54
5631,5918,2015,95352,Modesto,387,"61,362,256",158558.8
5632,5675,2015,91101,Pasadena,"9,841","1,000,029,587",101618.7
5633,5939,2015,96121,Milford,155,"9,200,463",59357.83
5634,5849,2015,95463,Navarro,44,"7,514,026",170773.32
5635,6416,2015,91221,Glendale,272,"9,840,288",36177.53
5636,6252,2015,93237,Kaweah,18,"1,206,069",67003.83
5638,6152,2015,93245,Lemoore,"12,401","628,592,898",50688.89
5647,4935,2015,90508,Torrance,107,"5,696,882",53241.89
5639,5199,2015,90733,San Pedro,392,"24,846,255",63383.3
5640,5157,2015,95050,Santa Clara,"18,693","1,818,998,871",97309.09
5641,6020,2015,90089,Los Angeles,179,"8,762,486",48952.44
5642,5759,2015,92052,Oceanside,745,"35,114,521",47133.59
5643,5246,2015,95111,San Jose,"28,136","1,309,335,651",46535.96
5644,6467,2015,93723,Fresno,"3,961","255,062,063",64393.35
5645,6071,2015,90086,Los Angeles,239,"15,859,144",66356.25
5646,4925,2015,93668,Tranquillity,438,"32,037,087",73144.03
5669,5034,2015,94305,Stanford,"4,311","665,793,153",154440.54
5670,5062,2015,95684,Somerset,"1,211","63,297,968",52269.17
5671,5712,2015,94044,Pacifica,"20,068","1,903,874,396",94871.16
5702,6354,2015,94544,Hayward,"35,745","1,792,747,065",50153.79
5694,6452,2015,92831,Fullerton,"15,514","1,033,352,649",66607.75
5695,5332,2015,91340,San Fernando,"14,647","523,163,007",35718.1
5696,4994,2015,91040,Sunland,"9,924","623,054,474",62782.6
5697,5226,2015,94578,San Leandro,"19,230","944,671,339",49124.87
5698,6075,2015,90023,Los Angeles,"17,920","526,457,095",29378.19
5699,6193,2015,92607,Laguna Niguel,521,"37,452,246",71885.31
6061,5987,2015,90263,Malibu,88,"2,324,579",26415.67
5701,5562,2015,92067,Rancho Santa Fe,"5,984","3,359,684,250",561444.56
5703,6521,2015,96112,Fort Bidwell,59,"1,901,180",32223.39
5672,5626,2015,95364,Pinecrest,88,"5,008,474",56914.48
5704,5480,2015,91748,Rowland Heights,"21,624","1,121,938,359",51883.94
5705,5419,2015,92423,San Bernardino,620,"39,513,596",63731.61
5706,5727,2015,95963,Orland,"6,243","287,185,593",46001.22
5707,5786,2015,95361,Oakdale,"13,611","930,314,200",68350.17
5708,6056,2015,90081,Los Angeles,263,"37,046,957",140862.95
5709,5358,2015,92130,San Diego,"23,269","4,862,990,632",208990.1
5710,5390,2015,92168,San Diego,399,"20,895,868",52370.6
5711,6107,2015,96054,Lookout,109,"3,588,473",32921.77
5693,5749,2015,96071,Old Station,55,"2,289,103",41620.05
5692,5776,2015,94661,Oakland,79,"13,096,948",165784.15
5691,5522,2015,93555,Ridgecrest,"12,586","763,286,950",60645.71
5690,4962,2015,92592,Temecula,"31,485","2,420,651,548",76882.69
5673,4930,2015,95304,Tracy,"5,333","432,524,777",81103.46
5674,6135,2015,95242,Lodi,"11,522","814,326,890",70675.83
5675,6457,2015,93718,Fresno,16,"740,777",46298.56
5676,4989,2015,94088,Sunnyvale,551,"50,476,063",91608.1
5677,6320,2015,95545,Honeydew,48,"2,686,610",55971.04
5678,5813,2015,91601,North Hollywood,"19,648","892,560,787",45427.56
5679,5364,2015,92182,San Diego,13,"491,862",37835.54
5680,5126,2015,93060,Santa Paula,"14,314","639,683,630",44689.37
5681,5744,2015,91762,Ontario,"25,341","1,004,767,901",39649.89
5682,5463,2015,95817,Sacramento,"5,894","268,814,390",45608.14
5683,5381,2015,92111,San Diego,"21,485","1,183,793,240",55098.59
5684,5929,2015,95553,Miranda,338,"12,761,833",37756.9
5685,5149,2015,95062,Santa Cruz,"17,697","1,261,424,157",71278.98
5686,6499,2015,93726,Fresno,"14,926","478,527,199",32059.98
5687,5094,2015,96087,Shasta,471,"22,352,259",47457.03
5688,5258,2015,95157,San Jose,371,"34,737,575",93632.28
5689,6262,2015,95327,Jamestown,"2,589","123,366,669",47650.32
5628,5988,2015,95954,Magalia,"4,384","176,282,630",40210.45
5627,5643,2015,94952,Petaluma,"15,867","1,545,707,394",97416.49
5626,5791,2015,92125,Null,10,"962,795",96279.5
5571,5209,2015,95046,San Martin,"3,439","373,859,435",108711.67
5563,6497,2015,93702,Fresno,"14,332","353,560,891",24669.33
5564,6001,2015,96118,Loyalton,573,"26,842,689",46845.88
5565,6139,2015,95334,Livingston,"6,323","232,007,776",36692.67
5566,5162,2015,93111,Santa Barbara,"9,012","838,461,983",93038.39
5567,5746,2015,96146,Olympic Valley,725,"69,119,252",95336.9
5568,6418,2015,91207,Glendale,"4,971","656,891,800",132144.8
5569,5404,2015,92672,San Clemente,"17,621","1,591,235,188",90303.34
5570,5424,2015,95249,San Andreas,"1,559","84,670,633",54310.86
5572,4971,2015,95983,Taylorsville,210,"13,388,083",63752.78
5583,5817,2015,91393,North Hills,110,"4,059,377",36903.43
5573,5103,2015,93955,Seaside,"13,875","600,564,651",43283.94
5574,6461,2015,93792,Fresno,26,"991,673",38141.27
5575,5204,2015,93451,San Miguel,"1,796","84,554,483",47079.33
5577,6501,2015,93706,Fresno,"12,100","393,005,832",32479.82
5578,5189,2015,92173,San Ysidro,"21,077","613,328,133",29099.4
5579,6103,2015,93440,Los Alamos,872,"50,847,947",58311.87
5580,5130,2015,90406,Santa Monica,704,"216,842,610",308015.07
5581,5349,2015,92160,San Diego,350,"25,806,245",73732.13
5562,4898,2015,92278,Twentynine Palms,396,"3,615,349",9129.67
5561,6098,2015,90045,Los Angeles,"18,800","1,987,174,652",105700.78
5560,5325,2015,94130,San Francisco,"1,073","37,542,089",34987.97
5559,6302,2015,92549,Idyllwild,"1,838","92,408,383",50276.6
5542,6519,2015,95538,Fort Dick,153,"9,513,581",62180.27
5543,5671,2015,91117,Pasadena,265,"15,823,255",59710.4
5544,6291,2015,90305,Inglewood,"7,710","400,638,024",51963.43
5545,5293,2015,94124,San Francisco,"18,025","810,531,936",44967.1
6062,5133,2015,90403,Santa Monica,"15,008","2,023,420,237",134822.78
5547,6423,2015,95442,Glen Ellen,"1,577","181,050,172",114806.7
5548,4986,2015,90742,Sunset Beach,717,"73,410,468",102385.59
5549,6248,2015,94914,Kentfield,217,"79,080,871",364427.98
5550,5030,2015,95480,Stewarts Point,69,"5,219,905",75650.8
5551,5557,2015,93653,Raymond,426,"20,699,812",48591.11
5552,5895,2015,91020,Montrose,"3,690","225,108,866",61005.11
5553,5308,2015,94109,San Francisco,"34,361","4,628,535,039",134703.15
5554,6242,2015,93930,King City,"6,933","292,873,561",42243.41
5555,5885,2015,92556,Moreno Valley,310,"14,340,658",46260.19
5556,6330,2015,92346,Highland,"23,517","1,308,053,045",55621.59
5557,5013,2015,95206,Stockton,"24,972","891,008,619",35680.31
5558,5140,2015,93454,Santa Maria,"16,110","775,565,481",48141.87
5582,4903,2015,92782,Tustin,"12,692","1,551,707,480",122258.7
5584,5145,2015,95065,Santa Cruz,"3,948","413,792,477",104810.66
5625,6120,2015,90853,Long Beach,289,"21,565,149",74619.89
5615,5611,2015,90293,Playa Del Rey,"7,300","813,247,029",111403.7
5607,5278,2015,95120,San Jose,"17,610","3,403,307,968",193259.96
5608,6367,2015,94019,Half Moon Bay,"7,971","1,092,819,250",137099.39
5609,5117,2015,95403,Santa Rosa,"21,157","1,521,796,858",71928.76
5610,5263,2015,95117,San Jose,"14,148","1,080,658,790",76382.44
5611,6208,2015,91747,La Puente,505,"17,936,329",35517.48
5612,5431,2015,93908,Salinas,"6,075","841,843,350",138575.04
5613,4999,2015,92585,Sun City,"8,415","450,073,189",53484.63
5614,5964,2015,90270,Maywood,"10,645","318,333,087",29904.47
5616,5944,2015,95957,Meridian,296,"17,348,838",58610.94
5585,4957,2015,93270,Terra Bella,"2,298","70,073,350",30493.19
5617,5695,2015,93591,Palmdale,"2,230","73,720,966",33058.73
5618,5954,2015,95460,Mendocino,"1,440","82,334,966",57177.06
5619,6060,2015,90022,Los Angeles,"26,943","866,025,296",32142.87
5620,6171,2015,93586,Lancaster,93,"3,719,207",39991.47
5621,5231,2015,95161,San Jose,889,"66,110,006",74364.46
5622,6284,2015,90308,Inglewood,169,"7,353,696",43512.99
5623,5807,2015,92258,North Palm Springs,263,"7,104,138",27011.93
5624,5854,2015,94559,Napa,"13,095","912,628,794",69692.92
5606,6235,2015,95549,Kneeland,316,"22,610,213",71551.31
5605,5707,2015,92059,Pala,868,"32,983,491",37999.41
5604,5658,2015,95363,Patterson,"10,810","547,085,158",50609.17
5603,6050,2015,90064,Los Angeles,"14,997","2,083,145,232",138904.13
5586,5277,2015,95135,San Jose,"9,442","1,382,576,817",146428.39
5587,5014,2015,95211,Stockton,22,"1,081,329",49151.32
5588,5409,2015,92415,San Bernardino,35,"1,385,707",39591.63
5589,5839,2015,95658,Newcastle,"3,138","281,661,643",89758.33
5590,5336,2015,92196,San Diego,528,"35,076,719",66433.18
5591,5575,2015,93652,Raisin City,263,"8,643,119",32863.57
5592,5167,2015,93150,Santa Barbara,516,"118,805,872",230243.94
5593,5426,2015,95563,Salyer,208,"8,562,101",41163.95
5594,6335,2015,92344,Hesperia,"7,962","430,609,797",54083.12
5595,5558,2015,96123,Ravendale,37,"402,307",10873.16
5596,5443,2015,95852,Sacramento,94,"4,999,012",53180.98
5597,5690,2015,94301,Palo Alto,"9,004","10,068,664,530",1118243.51
5598,5822,2015,91760,Norco,17,"670,245",39426.18
5599,4982,2015,95982,Sutter,"1,435","94,599,344",65922.89
5600,6203,2015,92248,La Quinta,629,"27,489,316",43703.21
5601,5098,2015,93662,Selma,"11,919","443,177,241",37182.42
5602,6096,2015,90013,Los Angeles,"4,685","362,111,364",77291.65
5712,5976,2015,93252,Maricopa,476,"19,901,993",41810.91
5576,5971,2015,96120,Markleeville,331,"20,162,259",60913.17
5714,5654,2015,93553,Pearblossom,728,"36,814,904",50569.92
5747,6156,2015,95585,Leggett,147,"3,741,131",25449.87
5757,6018,2015,90062,Los Angeles,"13,889","437,956,245",31532.6
5756,6272,2015,92612,Irvine,"12,170","1,576,862,643",129569.65
5755,6225,2015,90631,La Habra,"31,471","1,954,698,427",62111.1
5754,5512,2015,95367,Riverbank,"9,772","488,934,042",50034.18
5753,5053,2015,90280,South Gate,"39,590","1,396,721,596",35279.66
5752,5914,2015,95354,Modesto,"9,530","426,870,102",44792.25
5751,6431,2015,90248,Gardena,"5,502","256,228,441",46570.05
5750,5845,2015,95042,New Almaden,65,"5,879,591",90455.25
5749,5547,2015,92374,Redlands,"17,190","1,036,936,553",60322.08
5748,5214,2015,92069,San Marcos,"20,820","1,156,013,113",55524.16
6050,5041,2015,91976,Spring Valley,217,"10,533,692",48542.36
5738,5639,2015,92329,Phelan,"2,624","132,898,908",50647.45
5746,6167,2015,93584,Lancaster,181,"13,614,476",75218.1
5745,6040,2015,90016,Los Angeles,"21,630","839,838,532",38827.49
5744,5771,2015,94605,Oakland,"19,633","1,221,281,597",62205.55
5743,6438,2015,92844,Garden Grove,"10,674","390,923,859",36623.93
5742,6131,2015,92350,Loma Linda,79,"1,593,337",20168.82
5741,5986,2015,90264,Malibu,282,"43,682,056",154900.91
6049,5684,2015,90274,Palos Verdes Peninsula,"13,350","4,293,602,014",321618.13
5772,5285,2015,91776,San Gabriel,"18,936","740,421,860",39101.28
5715,5579,2015,96078,Proberta,131,"4,745,083",36222.01
5740,5594,2015,93044,Port Hueneme,663,"28,710,376",43303.73
5758,5961,2015,96056,Mcarthur,655,"31,283,146",47760.53
6052,5395,2015,92128,San Diego,"23,376","2,125,677,910",90934.2
5775,5253,2015,95170,San Jose,107,"11,064,018",103402.04
5759,6008,2015,96055,Los Molinos,"1,395","202,134,189",144899.06
6054,6004,2015,93249,Lost Hills,986,"31,732,076",32182.63
5767,6322,2015,92548,Homeland,"2,355","79,457,220",33739.8
5766,6484,2015,93707,Fresno,41,"4,460,205",108785.49
5768,5993,2015,93638,Madera,"18,335","566,834,143",30915.42
5769,5085,2015,95682,Shingle Springs,"14,103","1,072,492,608",76047.13
6056,6229,2015,91012,La Canada Flintridge,377,"115,410,704",306129.19
5770,6437,2015,92841,Garden Grove,"15,129","649,258,548",42914.84
5773,4950,2015,92276,Thousand Palms,"3,287","110,482,450",33611.94
6053,5955,2015,92254,Mecca,"5,624","127,302,045",22635.5
6057,4946,2015,91610,Toluca Lake,269,"17,032,346",63317.27
6058,5363,2015,92145,San Diego,369,"7,383,751",20010.17
6059,5989,2015,95653,Madison,276,"9,988,436",36189.99
5765,4906,2015,95381,Turlock,"1,072","64,082,151",59778.13
6060,5232,2015,95127,San Jose,"29,563","1,731,467,363",58568.73
5774,6035,2015,90036,Los Angeles,"19,908","2,138,101,437",107399.11
5764,6395,2015,91394,Granada Hills,255,"15,684,343",61507.23
6051,5610,2015,90296,Playa Del Rey,90,"8,943,769",99375.21
5763,5300,2015,94142,San Francisco,443,"20,029,728",45213.83
5762,5877,2015,93442,Morro Bay,"5,147","292,699,764",56868.03
5761,5622,2015,92268,PIoneertown,264,"13,565,757",51385.44
5760,6124,2015,93545,Lone Pine,842,"40,395,900",47976.13
5739,5475,2015,95815,Sacramento,"8,954","294,418,721",32881.25
6055,6136,2015,93932,Lockwood,272,"17,387,077",63923.08
5737,6489,2015,93776,Fresno,45,"7,777,644",172836.53
5728,5871,2015,91948,Mount Laguna,44,"2,618,506",59511.5
5719,6025,2015,90044,Los Angeles,"34,314","949,367,206",27667.05
5730,5182,2015,92705,Santa Ana,"21,189","2,438,144,451",115066.52
5771,5903,2015,90640,MonteBello,"28,713","1,251,886,547",43599.99
5729,5909,2015,91017,Monrovia,587,"41,680,611",71006.15
5776,5066,2015,92075,Solana Beach,"6,880","1,179,558,339",171447.43
5720,6178,2015,90715,Lakewood,"9,537","459,530,985",48184.02
5727,6470,2015,93704,Fresno,"11,643","724,515,553",62227.57
5732,6003,2015,95651,Lotus,370,"30,229,678",81701.83
5721,6289,2015,90309,Inglewood,135,"6,341,370",46973.11
5726,5221,2015,93410,San Luis Obispo,58,"365,709",6305.33
5722,6188,2015,92531,LakeElsinore,395,"19,046,654",48219.38
5725,5739,2015,92859,Orange,203,"12,751,797",62816.73
5724,5353,2015,92109,San Diego,"25,597","1,907,588,987",74523.93
5723,5607,2015,94566,Pleasanton,"20,611","3,688,845,489",178974.6
5731,5121,2015,95405,Santa Rosa,"11,287","849,367,934",75251.88
6048,5508,2015,92509,Riverside,"30,562","1,253,107,288",41002.14
5718,5448,2015,95818,Sacramento,"10,451","917,590,625",87799.31
5733,6299,2015,91933,ImperialBeach,404,"15,457,399",38260.89
5735,6247,2015,95452,Kenwood,851,"164,774,971",193625.11
5736,5416,2015,92410,San Bernardino,"16,989","455,148,315",26790.77
5717,6304,2015,96046,Hyampom,85,"2,278,116",26801.36
5734,6257,2015,93928,Jolon,97,"5,849,196",60300.99
5716,6092,2015,90041,Los Angeles,"13,035","837,342,792",64238.04
